Cluster,RA_ICRS,DE_ICRS,GLON,GLAT,r50,nbstars07,pmRA*,pmDE,plx,Flag,AgeNN,AVNN,DMNN,DistPc,X,Y,Z,Rgc,SimbadName,_RA.icrs,_DE.icrs,E(B-V)
1728,UBC_556,259.305,-41.523,346.297,-2.049,0.048,33,0.107,-0.738,0.546,NN,8.68,2.28,11.2,1740.0,1690.0,-412.0,-62.0,6662.0,UBC556,259.305,-41.523,
1729,UBC_557,256.181,-38.983,346.913,1.371,0.113,30,1.456,-0.4,0.63,NN,8.16,1.36,11.04,1617.0,1574.0,-366.0,38.0,6775.0,UBC557,256.181,-38.983,
1730,UBC_558,259.353,-40.276,347.35,-1.375,0.069,130,-0.734,-1.952,0.342,NN,6.86,3.23,12.26,2833.0,2763.0,-620.0,-68.0,5610.0,UBC558,259.353,-40.276,
1731,UBC_559,259.123,-39.699,347.706,-0.915,0.152,117,-0.493,-1.409,0.386,NN,7.06,3.1,11.66,2144.0,2095.0,-456.0,-34.0,6261.0,UBC559,259.123,-39.699,
1732,UBC_56,69.874,47.534,157.428,0.529,0.133,72,1.594,-4.008,1.118,NN,8.78,1.59,9.75,891.0,-823.0,342.0,8.0,9169.0,UBC56,69.874,47.534,0.4999755
1733,UBC_560,254.821,-36.071,348.586,4.003,0.048,26,0.752,-0.667,0.65,manual,8.8,1.5,10.8,1445.0,1413.0,-285.0,100.0,6932.0,UBC560,254.821,-36.071,
1734,UBC_561,261.208,-37.497,350.444,-0.984,0.051,31,0.166,-3.931,0.6,NN,8.43,2.17,11.02,1602.0,1580.0,-266.0,-27.0,6764.0,UBC561,261.208,-37.497,
1735,UBC_562,262.776,-37.891,350.818,-2.235,0.083,54,-0.155,-2.621,0.403,NN,7.07,3.4,11.94,2440.0,2407.0,-389.0,-95.0,5945.0,UBC562,262.776,-37.891,
1736,UBC_563,256.749,-30.673,353.873,5.971,0.062,20,-0.528,-4.161,0.891,NN,8.28,1.23,10.17,1081.0,1069.0,-114.0,112.0,7271.0,UBC563,256.749,-30.673,
1737,UBC_564,263.999,-34.645,354.088,-1.29,0.101,50,-0.234,-1.719,0.373,NN,7.41,3.02,11.9,2396.0,2383.0,-246.0,-53.0,5961.0,UBC564,263.999,-34.645,
1738,UBC_565,264.004,-33.908,354.697,-0.901,0.127,79,-0.138,-1.467,0.396,NN,6.96,3.16,11.81,2299.0,2289.0,-212.0,-36.0,6054.0,UBC565,264.004,-33.908,
1739,UBC_566,263.681,-33.102,355.233,-0.229,0.085,144,0.252,-0.517,0.378,tooRed,,,,,,,,,UBC566,263.681,-33.102,
1740,UBC_568,262.951,-31.915,355.892,0.926,0.041,50,-0.853,-1.813,0.327,NN,6.75,3.6,12.03,2545.0,2538.0,-182.0,41.0,5803.0,UBC568,262.951,-31.915,
1741,UBC_57,62.981,42.723,157.487,-6.306,0.054,36,3.234,-2.274,0.48,NN,9.18,1.11,11.6,2090.0,-1919.0,795.0,-229.0,10290.0,UBC57,62.981,42.723,0.38402927
1742,UBC_571,267.346,-29.574,359.873,-1.034,0.038,29,-1.07,-2.876,0.334,NN,7.55,2.86,12.07,2599.0,2599.0,-5.0,-46.0,5740.0,UBC571,267.346,-29.574,0.781845
1743,UBC_572,280.417,-21.959,12.203,-7.784,0.06,23,0.999,-0.63,0.647,NN,9.28,1.1,10.92,1527.0,1479.0,319.0,-206.0,6868.0,UBC572,280.417,-21.959,0.41207123
1744,UBC_573,275.017,-9.46,20.936,2.551,0.074,17,-0.179,-4.474,0.532,NN,8.64,1.95,11.19,1728.0,1612.0,617.0,76.0,6755.0,UBC573,275.017,-9.46,1.0107173
1745,UBC_575,290.994,-5.102,32.036,-9.576,0.095,9,-0.303,-5.18,0.915,notEnoughStars,,,,,,,,,UBC575,290.994,-5.102,0.415
1746,UBC_576,284.685,0.433,34.15,-1.432,0.038,17,-0.754,-3.55,0.744,NN,7.89,2.48,10.61,1322.0,1094.0,742.0,-33.0,7283.0,UBC576,284.685,0.433,0.94499993
1747,UBC_577,282.158,22.091,52.503,10.476,0.049,9,-1.038,3.065,0.997,NN,9.44,0.0,10.25,1122.0,671.0,875.0,204.0,7718.0,UBC577,282.158,22.091,0.19999999
1748,UBC_578,301.607,33.015,70.356,0.488,0.045,13,-2.708,-4.951,0.182,NN,7.34,2.53,13.21,4393.0,1476.0,4137.0,37.0,8013.0,UBC578,301.607,33.015,1.2568358
1749,UBC_579,305.89,32.0,71.526,-3.077,0.041,10,-1.95,-3.613,0.357,notEnoughStars,,,,,,,,,UBC579,305.89,32.0,0.96
1750,UBC_580,303.206,35.92,73.524,0.974,0.1,46,-2.401,-4.5,0.242,tooRed,,,,,,,,,UBC580,303.206,35.92,2.005
1751,UBC_582,299.833,38.551,74.325,4.616,0.07,11,-3.06,-7.856,0.895,NN,7.8,0.42,10.05,1022.0,275.0,981.0,82.0,8124.0,UBC582,299.833,38.551,0.17189017
1752,UBC_583,303.735,36.659,74.36,1.029,0.122,55,-3.393,-5.135,0.268,NN,7.94,1.71,12.34,2943.0,793.0,2833.0,52.0,8061.0,UBC583,303.735,36.659,0.745
1753,UBC_584,304.213,41.983,79.008,3.675,0.035,15,-3.678,-4.135,0.54,manual,7.15,2.7,11.12,1674.0,318.0,1640.0,107.0,8187.0,UBC584,304.213,41.983,0.94938415
1754,UBC_585,307.0,40.548,79.011,1.152,0.071,18,-2.829,-5.528,0.663,NN,8.08,2.28,11.0,1585.0,302.0,1556.0,31.0,8187.0,UBC585,307.0,40.548,0.8400058
1755,UBC_586,301.081,46.8,81.883,8.144,0.111,36,-3.75,-4.912,0.343,NN,9.04,1.11,12.06,2578.0,360.0,2526.0,365.0,8370.0,UBC586,301.081,46.8,0.3062829
1756,UBC_587,311.587,43.69,83.588,0.308,0.106,26,-2.86,-4.837,0.286,NN,7.16,3.11,12.19,2735.0,305.0,2718.0,14.0,8481.0,UBC587,311.587,43.69,0.9571744
1757,UBC_588,311.555,45.417,84.901,1.412,0.094,23,-2.347,-2.642,0.566,NN,7.86,2.44,11.25,1777.0,157.0,1770.0,43.0,8371.0,UBC588,311.555,45.417,1.1943123
1758,UBC_589,316.931,45.316,87.292,-1.509,0.017,10,-3.149,-3.87,0.203,notEnoughStars,,,,,,,,,UBC589,316.931,45.316,0.88
1759,UBC_59,82.239,48.043,162.06,7.443,0.107,76,0.682,-1.996,0.39,NN,8.69,0.95,12.06,2585.0,-2439.0,789.0,334.0,10808.0,UBC59,82.239,48.043,0.27499998
1760,UBC_590,313.824,47.579,87.576,1.585,0.028,13,-3.134,-4.102,0.222,NN,7.07,3.37,12.9,3802.0,160.0,3797.0,105.0,9017.0,UBC590,313.824,47.579,1.0110024
1761,UBC_591,325.003,49.324,94.008,-2.486,0.023,6,-3.506,-4.848,0.49,notEnoughStars,,,,,,,,,UBC591,325.003,49.324,0.53499997
1762,UBC_592,332.209,53.001,99.834,-2.415,0.112,19,-3.366,-3.5,0.273,NN,7.92,0.99,12.53,3212.0,-548.0,3162.0,-135.0,9433.0,UBC592,332.209,53.001,0.33948573
1763,UBC_593,346.355,55.082,108.094,-4.694,0.057,11,-2.438,-3.693,0.513,notEnoughStars,,,,,,,,,UBC593,346.355,55.082,0.52
1764,UBC_594,359.482,61.449,116.587,-0.765,0.033,15,-1.992,-0.548,0.209,NN,8.18,1.64,13.02,4016.0,-1797.0,3591.0,-53.0,10754.0,UBC594,359.482,61.449,0.5375874
1765,UBC_595,359.831,62.45,116.978,0.178,0.086,32,-1.244,-0.644,0.213,NN,8.43,1.5,12.97,3927.0,-1781.0,3500.0,12.0,10709.0,UBC595,359.831,62.45,0.40930963
1766,UBC_596,3.36,53.832,117.277,-8.629,0.061,12,-2.193,-0.973,0.527,NN,8.15,0.32,11.32,1837.0,-832.0,1614.0,-275.0,9313.0,UBC596,3.36,53.832,0.15282184
1767,UBC_597,1.959,62.984,118.007,0.527,0.081,20,-3.495,-0.779,0.266,NN,8.14,1.23,12.58,3287.0,-1543.0,2902.0,30.0,10301.0,UBC597,1.959,62.984,0.49195933
1768,UBC_598,10.697,64.764,122.009,1.908,0.103,13,-2.466,-0.096,0.297,tooRed,,,,,,,,,UBC598,10.697,64.764,0.94499993
1769,UBC_599,11.683,60.073,122.345,-2.793,0.039,9,-1.176,-0.217,0.169,notEnoughStars,,,,,,,,,UBC599,11.683,60.073,0.39999998
1770,UBC_6,344.01,51.187,105.165,-7.66,0.211,76,-4.644,-4.896,0.676,NN,8.87,0.64,10.87,1493.0,-387.0,1428.0,-199.0,8843.0,UBC6,344.01,51.187,0.155
1771,UBC_600,20.774,64.54,126.326,1.862,0.184,84,-1.181,0.118,0.161,NN,7.5,2.39,12.61,3333.0,-1973.0,2684.0,108.0,10657.0,UBC600,20.774,64.54,0.759567
1772,UBC_601,20.338,62.509,126.377,-0.153,0.103,17,-1.859,-0.299,0.292,tooRed,,,,,,,,,UBC601,20.338,62.509,1.8599999
1773,UBC_602,24.555,60.72,128.627,-1.639,0.032,3,-1.042,-0.275,0.302,notEnoughStars,,,,,,,,,UBC602,24.555,60.72,0.55999994
1774,UBC_603,26.858,54.711,130.999,-7.262,0.231,48,-0.844,-1.261,0.275,NN,7.63,0.41,12.3,2887.0,-1878.0,2161.0,-364.0,10445.0,UBC603,26.858,54.711,0.075
1775,UBC_604,32.546,65.42,131.014,3.78,0.13,29,-0.728,0.486,0.327,NN,7.19,2.6,12.39,3000.0,-1964.0,2258.0,197.0,10549.0,UBC604,32.546,65.42,0.88754547
1776,UBC_605,66.026,75.816,134.813,18.151,0.166,19,1.354,-0.77,0.332,notEnoughStars,,,,,,,,,UBC605,66.026,75.816,0.145
1777,UBC_607,47.731,50.297,144.503,-6.635,0.066,21,-1.212,-0.31,0.197,NN,9.22,1.82,13.63,5318.0,-4301.0,3067.0,-614.0,13008.0,UBC607,47.731,50.297,0.48499998
1778,UBC_608,61.358,55.926,147.765,2.718,0.071,48,-0.182,0.044,0.138,NN,7.31,1.95,13.66,5383.0,-4548.0,2868.0,255.0,13203.0,UBC608,61.358,55.926,0.63620484
1779,UBC_609,65.262,53.069,151.282,2.214,0.335,228,0.474,-0.667,0.198,NN,6.75,2.38,12.81,3645.0,-3194.0,1750.0,140.0,11666.0,UBC609,65.262,53.069,0.8223395
1780,UBC_61,75.067,36.23,168.585,-3.741,0.145,52,2.079,-2.17,0.743,NN,8.92,1.24,10.59,1314.0,-1285.0,259.0,-85.0,9629.0,UBC61,75.067,36.23,0.53499997
1781,UBC_610,91.415,55.834,157.899,16.164,0.095,14,0.73,-1.996,0.292,notEnoughStars,,,,,,,,,UBC610,91.415,55.834,0.105
1782,UBC_611,71.049,41.675,162.399,-2.691,0.112,7,0.122,-1.062,0.322,notEnoughStars,,,,,,,,,UBC611,71.049,41.675,0.46999997
1783,UBC_612,79.833,40.14,167.668,1.601,0.07,16,0.335,-0.685,0.133,NN,7.21,1.51,13.74,5607.0,-5476.0,1197.0,156.0,13868.0,UBC612,79.833,40.14,0.5347461
1784,UBC_613,79.976,38.975,168.678,1.013,0.04,16,0.268,-0.664,0.171,NN,8.14,1.4,13.0,3986.0,-3908.0,782.0,70.0,12273.0,UBC613,79.976,38.975,0.62532234
1785,UBC_614,80.099,30.241,175.917,-3.874,0.082,21,0.864,-0.741,0.532,NN,9.21,0.6,11.33,1844.0,-1836.0,131.0,-124.0,10176.0,UBC614,80.099,30.241,0.32315218
1786,UBC_615,104.88,33.154,183.41,15.98,0.128,17,-0.313,-2.478,0.319,NN,9.29,0.37,12.47,3116.0,-2990.0,-178.0,857.0,11332.0,UBC615,104.88,33.154,0.08
1787,UBC_616,106.99,19.939,196.727,12.449,0.067,24,-1.322,-0.722,0.314,NN,8.91,0.22,12.25,2817.0,-2634.0,-791.0,607.0,11003.0,UBC616,106.99,19.939,0.024999999
1788,UBC_617,94.739,10.121,200.212,-2.489,0.057,12,-1.377,-0.2,0.445,NN,9.3,0.6,11.89,2392.0,-2243.0,-825.0,-103.0,10615.0,UBC617,94.739,10.121,0.27150446
1789,UBC_618,96.241,7.617,203.133,-2.362,0.061,35,0.251,0.062,0.132,NN,8.86,0.9,13.5,5004.0,-4598.0,-1964.0,-206.0,13086.0,UBC618,96.241,7.617,0.3745904
1790,UBC_619,111.692,13.116,205.029,13.692,0.096,23,-0.616,-0.672,0.304,NN,9.4,0.25,12.51,3179.0,-2799.0,-1306.0,752.0,11215.0,UBC619,111.692,13.116,0.089999996
1791,UBC_620,97.923,2.501,208.445,-3.238,0.098,17,-1.615,-0.203,0.659,NN,7.7,1.42,10.8,1443.0,-1267.0,-686.0,-81.0,9632.0,UBC620,97.923,2.501,0.5937065
1792,UBC_622,111.743,9.299,208.575,12.045,0.15,17,-1.081,0.169,0.288,NN,8.88,0.41,12.58,3287.0,-2823.0,-1537.0,685.0,11268.0,UBC622,111.743,9.299,0.015
1793,UBC_623,118.391,7.739,213.008,17.273,0.17,18,-1.243,-0.657,0.352,NN,9.21,0.05,12.09,2623.0,-2100.0,-1364.0,778.0,10529.0,UBC623,118.391,7.739,0.02
1794,UBC_624,119.227,7.984,213.165,18.176,0.154,26,-0.838,-1.086,0.406,manual,9.3,0.24,12.04,2563.0,-2039.0,-1332.0,799.0,10464.0,UBC624,119.227,7.984,0.0
1795,UBC_625,119.119,6.342,214.636,17.335,0.12,8,-1.657,-1.302,0.4,notEnoughStars,,,,,,,,,UBC625,119.119,6.342,0.01
1796,UBC_626,106.476,-2.304,216.628,2.165,0.038,25,-1.18,0.8,0.215,NN,8.88,0.51,13.09,4141.0,-3320.0,-2468.0,156.0,11919.0,UBC626,106.476,-2.304,0.2857894
1797,UBC_627,120.007,1.469,219.595,15.9,0.126,16,-1.976,0.339,0.382,NN,9.32,0.12,12.12,2651.0,-1965.0,-1625.0,726.0,10432.0,UBC627,120.007,1.469,0.0
1798,UBC_628,107.153,-6.212,220.418,0.971,0.045,22,-0.535,0.555,0.161,NN,9.2,0.57,13.43,4853.0,-3694.0,-3146.0,82.0,12439.0,UBC628,107.153,-6.212,0.34261644
1799,UBC_629,121.07,-3.797,224.885,14.303,0.191,16,-2.262,0.094,0.315,NN,9.52,0.02,12.38,2998.0,-2058.0,-2050.0,740.0,10598.0,UBC629,121.07,-3.797,0.03
1800,UBC_63,79.664,37.815,169.495,0.152,0.085,26,1.096,-3.516,0.649,NN,7.78,0.45,10.95,1546.0,-1520.0,281.0,4.0,9864.0,UBC63,79.664,37.815,0.2106838
1801,UBC_630,112.836,-12.699,228.806,2.855,0.093,15,-2.62,2.66,0.42,NN,8.1,0.48,11.73,2216.0,-1457.0,-1665.0,110.0,9938.0,UBC630,112.836,-12.699,0.10911395
1802,UBC_631,112.709,-14.148,229.996,2.072,0.09,9,-1.381,1.633,0.195,notEnoughStars,,,,,,,,,UBC631,112.709,-14.148,0.54499996
1803,UBC_632,121.59,-9.602,230.361,11.887,0.078,19,-2.471,1.729,0.264,notEnoughStars,,,,,,,,,UBC632,121.59,-9.602,0.065
1804,UBC_633,112.824,-15.429,231.162,1.549,0.096,16,-1.343,1.477,0.173,NN,7.14,1.82,13.75,5629.0,-3529.0,-4383.0,152.0,12652.0,UBC633,112.824,-15.429,0.7450862
1805,UBC_634,109.928,-18.975,232.976,-2.565,0.043,16,-1.698,1.406,0.321,NN,8.25,0.58,12.35,2952.0,-1776.0,-2354.0,-132.0,10386.0,UBC634,109.928,-18.975,0.29327923
1806,UBC_636,118.829,-24.32,241.704,2.034,0.052,14,-1.957,1.838,0.324,NN,8.25,0.66,12.28,2852.0,-1351.0,-2510.0,101.0,10011.0,UBC636,118.829,-24.32,0.185
1807,UBC_637,123.755,-22.189,242.291,6.997,0.032,28,-2.149,2.021,0.183,NN,9.22,0.33,13.35,4684.0,-2161.0,-4116.0,570.0,11279.0,UBC637,123.755,-22.189,0.04
1808,UBC_638,123.753,-22.201,242.303,6.98,0.011,10,-2.116,2.002,0.088,NN,9.2,0.55,13.95,6167.0,-2845.0,-5420.0,749.0,12429.0,UBC638,123.753,-22.201,0.04
1809,UBC_639,117.422,-26.833,243.222,-0.362,0.046,11,-2.121,2.706,0.148,notEnoughStars,,,,,,,,,UBC639,117.422,-26.833,0.66499996
1810,UBC_640,120.586,-27.873,245.544,1.51,0.102,39,-2.483,3.152,0.185,NN,7.94,0.71,13.36,4692.0,-1941.0,-4270.0,123.0,11133.0,UBC640,120.586,-27.873,0.2784444
1811,UBC_641,116.01,-31.135,246.292,-3.586,0.106,12,-2.331,3.232,0.248,notEnoughStars,,,,,,,,,UBC641,116.01,-31.135,0.7
1812,UBC_642,130.42,-22.955,246.46,11.613,0.154,14,-3.05,2.815,0.319,notEnoughStars,,,,,,,,,UBC642,130.42,-22.955,0.06
1813,UBC_643,120.5,-34.388,251.031,-2.001,0.046,18,-1.471,2.138,0.215,notEnoughStars,,,,,,,,,UBC643,120.5,-34.388,
1814,UBC_644,122.523,-34.046,251.641,-0.388,0.077,17,-2.596,2.7,0.198,NN,8.35,0.97,13.06,4086.0,-1287.0,-3878.0,-27.0,10378.0,UBC644,122.523,-34.046,
1815,UBC_645,123.855,-33.814,252.065,0.623,0.152,39,-2.198,3.124,0.166,NN,8.97,0.3,13.51,5034.0,-1550.0,-4789.0,54.0,10989.0,UBC645,123.855,-33.814,
1816,UBC_646,124.111,-34.057,252.382,0.705,0.085,20,-2.529,3.28,0.105,NN,7.36,0.67,14.02,6358.0,-1924.0,-6059.0,78.0,11919.0,UBC646,124.111,-34.057,
1817,UBC_647,116.643,-48.192,261.603,-11.45,0.113,13,-2.243,1.694,0.643,manual,8.95,0.27,10.87,1494.0,-213.0,-1448.0,-296.0,8675.0,UBC647,116.643,-48.192,
1818,UBC_648,142.543,-34.136,262.222,12.378,0.046,19,-4.289,1.811,0.172,NN,9.35,0.46,13.53,5085.0,-672.0,-4921.0,1090.0,10268.0,UBC648,142.543,-34.136,
1819,UBC_649,147.701,-34.344,265.617,15.108,0.112,11,-5.623,2.354,0.441,notEnoughStars,,,,,,,,,UBC649,147.701,-34.344,
1820,UBC_650,145.123,-49.685,274.302,2.27,0.074,20,-4.694,3.256,0.264,NN,7.89,0.78,12.42,3053.0,228.0,-3042.0,120.0,8663.0,UBC650,145.123,-49.685,
1821,UBC_651,148.412,-55.756,279.713,-1.133,0.084,18,-5.02,2.724,0.244,NN,8.2,2.54,12.96,3907.0,659.0,-3851.0,-77.0,8592.0,UBC651,148.412,-55.756,
1822,UBC_652,162.381,-54.711,285.847,4.057,0.074,20,-7.224,3.803,0.363,manual,7.0,0.7,12.03,2542.0,692.0,-2439.0,179.0,8027.0,UBC652,162.3811,-54.711,
1823,UBC_653,160.101,-59.0,286.756,-0.303,0.114,37,-7.472,3.012,0.383,NN,7.49,0.77,12.0,2510.0,723.0,-2403.0,-13.0,7986.0,UBC653,160.1011,-59.0,
1824,UBC_654,159.284,-59.875,286.815,-1.276,0.103,114,-5.713,2.491,0.231,NN,6.95,1.53,13.1,4159.0,1203.0,-3980.0,-92.0,8172.0,UBC654,159.284,-59.875,
1825,UBC_655,158.084,-62.941,287.847,-4.209,0.03,10,-5.786,2.739,0.282,notEnoughStars,,,,,,,,,UBC655,158.0841,-62.941,
1826,UBC_656,160.876,-61.098,288.091,-1.969,0.028,9,-5.963,2.707,0.209,notEnoughStars,,,,,,,,,UBC656,160.8761,-61.098,
1827,UBC_657,161.796,-61.144,288.501,-1.802,0.062,19,-5.486,2.58,0.171,notEnoughStars,,,,,,,,,UBC657,161.796,-61.144,
1828,UBC_659,167.285,-60.687,290.734,-0.257,0.074,19,-6.297,1.387,0.367,NN,7.44,1.09,11.86,2352.0,832.0,-2200.0,-10.0,7822.0,UBC659,167.2851,-60.687,
1829,UBC_660,168.369,-59.705,290.86,0.864,0.065,17,-6.692,0.622,0.439,manual,9.0,1.18,11.59,2077.0,739.0,-1941.0,31.0,7844.0,UBC660,168.3691,-59.705,
1830,UBC_661,168.158,-61.132,291.297,-0.528,0.098,16,-5.847,1.28,0.423,notEnoughStars,,,,,,,,,UBC661,168.1581,-61.132,
1831,UBC_662,178.897,-61.532,296.325,0.621,0.044,36,-6.729,1.352,0.198,NN,7.64,2.19,13.14,4249.0,1884.0,-3808.0,46.0,7495.0,UBC662,178.8971,-61.532,
1832,UBC_663,182.773,-63.626,298.497,-1.109,0.112,7,-5.724,-0.053,0.361,notEnoughStars,,,,,,,,,UBC663,182.7731,-63.626,
1833,UBC_664,226.132,-60.862,318.438,-2.072,0.069,24,-4.362,-3.377,0.296,NN,7.61,1.62,12.38,2993.0,2238.0,-1984.0,-108.0,6416.0,UBC664,226.132,-60.862,
1834,UBC_665,242.167,-51.407,331.156,0.306,0.047,11,-2.216,-4.224,0.48,NN,8.22,2.47,11.5,1992.0,1744.0,-961.0,10.0,6664.0,UBC665,242.167,-51.407,
1835,UBC_666,244.723,-51.594,332.167,-0.922,0.061,15,-3.281,-4.543,0.193,NN,7.52,3.14,13.02,4025.0,3559.0,-1879.0,-64.0,5136.0,UBC666,244.723,-51.594,
1836,UBC_667,247.745,-48.386,335.833,-0.055,0.025,28,-1.679,-3.5,0.326,NN,7.53,2.21,12.31,2902.0,2647.0,-1188.0,-2.0,5814.0,UBC667,247.745,-48.386,
1837,UBC_668,250.674,-48.01,337.443,-1.237,0.092,21,-0.538,-1.053,0.307,NN,8.71,2.71,12.15,2693.0,2486.0,-1032.0,-58.0,5943.0,UBC668,250.674,-48.01,
1838,UBC_669,251.81,-46.665,338.953,-0.955,0.065,103,-1.767,-4.081,0.374,NN,8.47,1.9,11.88,2378.0,2219.0,-853.0,-39.0,6180.0,UBC669,251.81,-46.665,
1839,UBC_670,253.093,-44.432,341.253,-0.199,0.071,10,0.293,-1.092,0.497,notEnoughStars,,,,,,,,,UBC670,253.093,-44.432,
1840,UBC_671,253.992,-43.207,342.603,0.052,0.047,47,-0.844,-2.418,0.371,NN,8.23,2.32,11.83,2320.0,2214.0,-693.0,2.0,6164.0,UBC671,253.992,-43.207,
1841,UBC_672,253.128,-41.525,343.51,1.604,0.111,15,-0.645,-2.009,0.565,NN,7.02,1.14,11.01,1595.0,1528.0,-452.0,44.0,6826.0,NAMEUBC672,253.128,-41.525,
1842,UBC_68,91.18,36.784,175.202,7.397,0.079,54,-0.512,-1.711,0.441,NN,8.33,0.71,11.87,2366.0,-2338.0,196.0,304.0,10680.0,UBC68,91.18,36.784,0.36480296
1843,UBC_7,106.786,-37.729,248.742,-13.345,0.593,77,-9.703,6.982,3.558,manual,7.5,0.1,7.21,276.0,-97.0,-250.0,-63.0,8441.0,UBC7,106.7861,-37.729,
1844,UBC_72,90.986,26.651,184.02,2.342,0.093,77,0.342,-0.005,0.52,NN,8.69,0.97,11.41,1912.0,-1905.0,-133.0,78.0,10246.0,UBC72,90.986,26.651,0.3
1845,UBC_73,95.381,26.913,185.661,5.918,0.077,50,0.455,-3.21,0.448,NN,8.59,0.56,11.66,2146.0,-2124.0,-210.0,221.0,10466.0,UBC73,95.381,26.913,0.13499999
1846,UBC_74,95.461,22.419,189.69,3.897,0.072,65,1.076,-2.616,0.356,NN,8.64,1.38,12.05,2570.0,-2527.0,-431.0,174.0,10876.0,UBC74,95.461,22.419,0.46089298
1847,UBC_76,88.994,17.328,191.202,-3.887,0.126,24,0.126,-1.124,0.573,NN,7.57,0.59,11.19,1729.0,-1692.0,-335.0,-117.0,10038.0,UBC76,88.994,17.328,0.22999999
1848,UBC_77,89.19,16.997,191.583,-3.891,0.066,37,0.357,-1.239,0.588,NN,7.7,0.55,11.12,1674.0,-1636.0,-335.0,-113.0,9982.0,UBC77,89.19,16.997,0.19950217
1849,UBC_8,84.519,57.124,154.908,13.352,0.426,103,-3.149,-3.989,2.052,NN,8.7,0.79,8.49,497.0,-438.0,205.0,114.0,8781.0,UBC8,84.519,57.124,0.28927127
1850,UBC_80,91.613,8.745,199.965,-5.867,0.098,30,-0.499,-0.923,0.457,NN,7.47,0.47,11.6,2085.0,-1949.0,-708.0,-213.0,10314.0,UBC80,91.613,8.745,0.15646364
1851,UBC_82,95.878,8.369,202.299,-2.33,0.093,36,1.318,-2.305,0.424,NN,8.44,0.67,11.84,2336.0,-2159.0,-885.0,-94.0,10537.0,UBC82,95.878,8.369,0.145
1852,UBC_83,97.561,7.335,203.99,-1.335,0.117,51,-1.067,0.388,0.483,NN,8.18,0.85,11.62,2105.0,-1922.0,-855.0,-49.0,10298.0,UBC83,97.561,7.335,0.2596504
1853,UBC_84,15.429,61.72,124.149,-1.127,0.095,55,-1.536,-0.978,0.37,NN,7.68,1.61,12.12,2650.0,-1487.0,2193.0,-52.0,10069.0,UBC84,15.429,61.72,0.5896492
1854,UBC_85,18.644,57.816,126.021,-4.917,0.095,33,-3.697,-0.615,0.361,NN,7.93,1.1,12.08,2608.0,-1528.0,2102.0,-223.0,10089.0,UBC85,18.644,57.816,0.38
1855,UBC_86,33.033,57.619,133.596,-3.573,0.12,71,-0.847,-0.974,0.343,NN,7.64,1.16,12.03,2544.0,-1751.0,1839.0,-158.0,10257.0,UBC86,33.033,57.619,0.36110342
1856,UBC_87,60.53,56.419,147.098,2.774,0.079,36,0.791,-1.324,0.389,NN,7.62,1.71,11.98,2491.0,-2089.0,1351.0,120.0,10516.0,UBC87,60.53,56.419,0.4635495
1857,UBC_88,58.17,45.969,152.733,-6.154,0.174,88,-1.421,-2.926,1.002,NN,7.72,1.05,9.89,951.0,-840.0,433.0,-101.0,9190.0,UBC88,58.17,45.969,0.305
1858,UBC_9,276.544,26.432,54.469,16.897,0.437,25,0.651,-5.404,2.869,NN,7.42,0.15,7.74,353.0,196.0,275.0,102.0,8148.0,UBC9,276.544,26.432,0.06
1859,UBC_90,97.208,14.921,197.107,1.875,0.038,53,1.245,-1.348,0.336,NN,8.69,1.14,12.32,2913.0,-2782.0,-856.0,95.0,11155.0,UBC90,97.208,14.921,0.3122086
1860,UBC_91,267.433,-28.761,0.615,-0.677,0.062,83,-0.587,-1.126,0.42,NN,8.36,1.28,11.71,2195.0,2194.0,23.0,-25.0,6145.0,UBC91,267.433,-28.761,0.38
1861,UBC_92,269.883,-26.655,3.53,-1.488,0.059,105,2.116,0.406,0.37,NN,8.48,2.28,11.87,2370.0,2365.0,145.0,-61.0,5976.0,UBC92,269.883,-26.655,0.8197987
1862,UBC_93,268.575,-25.399,4.03,0.157,0.033,52,-0.923,-1.875,0.334,NN,8.91,2.69,11.93,2432.0,2426.0,170.0,6.0,5916.0,UBC93,268.575,-25.399,0.4947344
1863,UBC_94,269.643,-24.646,5.188,-0.284,0.102,41,-1.652,-4.451,0.747,NN,8.45,1.32,10.53,1276.0,1271.0,115.0,-6.0,7069.0,UBC94,269.643,-24.646,0.42936105
1864,UBC_95,268.252,-22.171,6.665,2.051,0.075,84,-0.156,-1.298,0.492,NN,8.6,2.15,11.61,2101.0,2085.0,243.0,75.0,6259.0,UBC95,268.252,-22.171,0.63
1865,UBC_96,273.777,-16.314,14.301,0.386,0.101,41,0.653,0.912,0.616,NN,8.22,0.95,10.96,1554.0,1506.0,384.0,10.0,6844.0,UBC96,273.777,-16.314,0.331451
1866,UBC_97,274.782,-15.722,15.296,-0.17,0.11,33,-0.872,-1.161,0.736,NN,8.08,1.16,10.69,1377.0,1328.0,363.0,-4.0,7020.0,UBC97,274.782,-15.722,0.40499997
1867,UFMG_1,236.593,-56.792,325.19,-1.68,0.101,128,-1.63,-3.196,0.36,NN,8.43,2.38,11.9,2398.0,1968.0,-1368.0,-70.0,6516.0,[FSC2019]UFMG1,236.593,-56.792,
1868,UFMG_2,237.585,-55.961,326.137,-1.37,0.07,462,-4.425,-3.048,0.357,NN,9.11,2.86,11.74,2228.0,1849.0,-1241.0,-53.0,6607.0,[FSC2019]UFMG2,237.585,-55.961,
